;code_postal_unique;Commune;quota_region;quota_tuu
3320;02210;VICHEL-NANTEUIL;4;1
33474;02220;VILLE-SAVOYE;4;1
195;02220;COUVRELLES;4;1
13986;02220;QUINCY-SOUS-LE-MONT;4;1
13217;02220;TANNIERES;4;1
1454;02220;SERMOISE;4;1
31088;02220;CHERY-CHARTREUVE;4;1
2507;02220;PAARS;4;1
15204;02220;MONT-SAINT-MARTIN;4;1
2630;02220;AUGY;4;1
2062;02220;LESGES;4;1
15457;02220;SAINT-THIBAUT;4;1
32277;02220;MAAST-ET-VIOLAINE;4;1
24833;02220;MONT-NOTRE-DAME;4;1
161;02220;COURCELLES-SUR-VESLE;4;1
22490;02220;SAINT-MARD;4;1
35211;02220;VAUXTIN;4;1
147;02220;VASSENY;4;1
8065;02220;BAZOCHES-SUR-VESLES;4;1
26587;02220;SERCHES;4;1
9900;02220;BRAINE;4;2
16199;02220;JOUAIGNES;4;1
35176;02220;CYS-LA-COMMUNE;4;1
17019;02220;BRENELLE;4;1
17122;02220;CIRY-SALSOGNE;4;1
585;02220;CERSEUIL;4;1
34654;02220;CUIRY-HOUSSE;4;1
7705;02220;BRUYS;4;1
1607;02220;DHUIZEL;4;1
13862;02220;LIME;4;1
12772;02220;LHUYS;4;1
9327;02230;FRESNOY-LE-GRAND;4;2
8611;02240;SISSY;4;1
9486;02240;RENANSART;4;1
1927;02240;BERTHENICOURT;4;1
13851;02240;SURFONTAINE;4;1
6228;02240;MEZIERES-SUR-OISE;4;1
28956;02240;BRISSY-HAMEGICOURT;4;1
10571;02240;CHATILLON-SUR-OISE;4;1
10862;02240;SERY-LES-MEZIERES;4;1
4375;02240;ALAINCOURT;4;1
22939;02240;ITANCOURT;4;1
32871;02240;PLEINE-SELVE;4;1
4042;02240;PARPEVILLE;4;1
30799;02240;CERIZY;4;1
8218;02240;BRISSAY-CHOIGNY;4;1
13811;02240;REGNY;4;1
3071;02240;RIBEMONT;4;1
31675;02240;VILLERS-LE-SEC;4;1
14966;02250;MONTIGNY-SOUS-MARLE;4;1
22677;02250;HOUSSET;4;1
14090;02250;VOYENNE;4;1
29504;02250;CHEVENNES;4;1
7472;02250;THIERNU;4;1
10745;02250;ERLON;4;1
29294;02250;AUTREMENCOURT;4;1
6071;02250;SAINT-PIERREMONT;4;1
23202;02250;BERLANCOURT;4;1
13243;02250;MARLE;4;2
34154;02250;BOSMONT-SUR-SERRE;4;1
14149;02250;LA NEUVILLE-HOUSSET;4;1
10060;02250;CILLY;4;1
25626;02250;MARCY-SOUS-MARLE;4;1
16798;02250;LA NEUVILLE-BOSMONT;4;1
32387;02250;MONTIGNY-LE-FRANC;4;1
18269;02250;TAVAUX-ET-PONTSERICOURT;4;1
14810;02250;TOULIS-ET-ATTENCOURT;4;1
12991;02260;LERZY;4;1
17570;02260;SAINT-ALGIS;4;1
24700;02260;LA CAPELLE;4;1
7059;02260;LA FLAMENGRIE;4;1
196;02260;GERGNY;4;1
34459;02260;PAPLEUX;4;1
17416;02260;FROIDESTREES;4;1
14680;02260;SOMMERON;4;1
10163;02260;ROCQUIGNY;4;1
11056;02260;ENGLANCOURT;4;1
18467;02260;ERLOY;4;1
20320;02260;CLAIRFONTAINE;4;1
7432;02270;MONCEAU-LES-LEUPS;4;1
3679;02270;PARGNY-LES-BOIS;4;1
24645;02270;CHALANDRY;4;1
14645;02270;CRECY-SUR-SERRE;4;1
18931;02270;CHATILLON-LES-SONS;4;1
32565;02270;FROIDMONT-COHARTILLE;4;1
30879;02270;REMIES;4;1
13374;02270;COUVRON-ET-AUMENCOURT;4;1
31976;02270;ASSIS-SUR-SERRE;4;1
3231;02270;SONS-ET-RONCHERES;4;1
33808;02270;BOIS-LES-PARGNY;4;1
28571;02270;LA FERTE-CHEVRESIS;4;1
10755;02270;BARENTON-SUR-SERRE;4;1
6297;02270;POUILLY-SUR-SERRE;4;1
32530;02270;MESBRECOURT-RICHECOURT;4;1
1742;02270;MORTIERS;4;1
17100;02270;NOUVION-ET-CATILLON;4;1
959;02270;MONCEAU-LE-NEUF-ET-FAUCOUZY;4;1
912;02270;CHEVRESIS-MONCEAU;4;1
2453;02270;DERCY;4;1
26683;02270;MONTIGNY-SUR-CRECY;4;1
27639;02290;MORSAIN;4;1
20193;02290;BAGNEUX;4;1
11448;02290;OSLY-COURTIL;4;1
5611;02290;SAINT-BANDRY;4;1
2923;02290;EPAGNY;4;1
4260;02290;VASSENS;4;1
2040;02290;FONTENOY;4;1
5856;02290;AMBLENY;4;1
18512;02290;NOUVRON-VINGRE;4;1
33746;02290;TARTIERS;4;1
13838;02290;SAINT-CHRISTOPHE-A-BERRY;4;1
181;02290;BIEUXY;4;1
17318;02290;VIC-SUR-AISNE;4;1
32825;02290;VEZAPONIN;4;1
2185;02290;BERNY-RIVIERE;4;1
18399;02290;RESSONS-LE-LONG;4;1
1492;02290;MONTIGNY-LENGRAIN;4;1
20355;02300;VIRY-NOUREUIL;4;2
25435;02300;AUTREVILLE;4;2
3893;02300;GUIVRY;4;1
6498;02300;CAMELIN;4;1
13476;02300;QUIERZY;4;1
23078;02300;UGNY-LE-GAY;4;1
28824;02300;SINCENY;4;2
19182;02300;VILLEQUIER-AUMONT;4;1
17443;02300;SAINT-AUBIN;4;1
28377;02300;CAILLOUEL-CREPIGNY;4;1
16876;02300;COMMENCHON;4;1
11010;02300;BLERANCOURT;4;1
15732;02300;BICHANCOURT;4;1
1881;02300;NEUFLIEUX;4;1
14527;02300;SELENS;4;1
28567;02300;SAINT-PAUL-AUX-BOIS;4;1
12763;02300;BESME;4;1
3158;02300;OGNES;4;2
3938;02300;MAREST-DAMPCOURT;4;1
5593;02300;LA NEUVILLE-EN-BEINE;4;1
1578;02300;AUDIGNICOURT;4;1
9356;02300;TROSLY-LOIRE;4;1
25221;02300;CAUMONT;4;1
13925;02300;GUNY;4;1
20486;02300;PIERREMANDE;4;1
2547;02300;CHAUNY;4;2
32519;02300;BOURGUIGNON-SOUS-COUCY;4;1
34592;02300;MANICAMP;4;1
29543;02300;ABBECOURT;4;1
1693;02300;BEAUMONT-EN-BEINE;4;1
25769;02300;BETHANCOURT-EN-VAUX;4;1
16077;02310;BEZU-LE-GUERY;4;1
17026;02310;ROMENY-SUR-MARNE;4;2
33431;02310;CROUTTES-SUR-MARNE;4;1
9005;02310;COUPRU;4;1
25804;02310;NOGENT-L'ARTAUD;4;2
27171;02310;SAULCHERY;4;2
8818;02310;VILLIERS-SAINT-DENIS;4;2
7612;02310;DOMPTIN;4;1
23419;02310;MONTREUIL-AUX-LIONS;4;1
21096;02310;PAVANT;4;1
3337;02310;CHARLY-SUR-MARNE;4;2
4739;02320;ALLEMANT;4;1
31740;02320;VAUDESSON;4;1
1346;02320;CESSIERES;4;1
17744;02320;VAUXAILLON;4;1
14361;02320;WISSIGNICOURT;4;1
31970;02320;PINON;4;2
26494;02320;SUZY;0;0
24231;02320;LIZY;0;0
8866;02320;BRANCOURT-EN-LAONNOIS;4;1
20071;02320;PREMONTRE;4;1
10831;02320;FAUCOUCOURT;0;0
25540;02320;ANIZY-LE-CHATEAU;4;2
30120;02330;CONDE-EN-BRIE;4;1
36084;02330;PARGNY-LA-DHUYS;4;1
9720;02330;LA CHAPELLE-MONTHODON;0;0
13246;02330;SAINT-AGNAN;0;0
25828;02330;MONTHUREL;4;1
14455;02330;CELLES-LES-CONDE;4;1
22779;02330;SAINT-EUGENE;4;1
10171;02330;MONTIGNY-LES-CONDE;4;1
35114;02330;COURBOIN;4;1
2570;02330;MONTLEVON;4;1
1280;02330;ARTONGES;0;0
4093;02330;BAULNE-EN-BRIE;4;1
29393;02330;CONNIGIS;4;1
22853;02340;AGNICOURT-ET-SECHELLES;4;1
26505;02340;LE THUEL;4;1
12336;02340;RENNEVAL;4;1
36331;02340;VINCY-REUIL-ET-MAGNY;4;1
12356;02340;CHAOURSE;4;1
16892;02340;MONTLOUE;4;1
9806;02340;VIGNEUX-HOCQUET;4;1
1187;02340;SAINTE-GENEVIEVE;4;1
12983;02340;LA VILLE-AUX-BOIS-LES-DIZY;4;1
8659;02340;LISLET;4;1
32974;02340;DIZY-LE-GROS;4;1
23263;02340;BERLISE;4;1
34746;02340;MONTCORNET;4;1
1481;02340;CLERMONT-LES-FERMES;4;1
25245;02340;NOIRCOURT;4;1
27387;02340;SOIZE;4;1
11601;02350;GRANDLUP-ET-FAY;4;1
17900;02350;MACHECOURT;4;1
12770;02350;PIERREPONT;4;1
2543;02350;MISSY-LES-PIERREPONT;4;1
8178;02350;CHIVRES-EN-LAONNOIS;4;1
19776;02350;MARCHAIS;4;1
36376;02350;SAINTE-PREUVE;4;1
1798;02350;BONCOURT;4;1
8582;02350;CUIRIEUX;4;1
30499;02350;BUCY-LES-PIERREPONT;4;1
21614;02350;VESLES-ET-CAUMONT;4;1
33625;02350;GIZY;4;1
16227;02350;GOUDELANCOURT-LES-PIERREPONT;4;1
11534;02350;EBOULEAU;4;1
19096;02350;LIESSE-NOTRE-DAME;4;1
17342;02360;IVIERS;4;1
36503;02360;DOLIGNON;4;1
24896;02360;MONT-SAINT-JEAN;4;1
5179;02360;BRUNEHAMEL;4;1
21867;02360;CUIRY-LES-IVIERS;4;1
679;02360;ARCHON;4;1
20846;02360;COINGT;4;1
34884;02360;RESIGNY;4;1
21341;02360;ROZOY-SUR-SERRE;4;1
17727;02360;GRANDRIEUX;4;1
263;02360;SAINT-CLEMENT;4;1
8234;02360;LES AUTELS;4;1
10464;02360;PARFONDEVAL;4;1
3010;02360;CHERY-LES-ROZOY;4;1
7369;02360;DOHIS;4;1
32173;02360;ROUVROY-SUR-SERRE;4;1
23679;02360;MORGNY-EN-THIERACHE;4;1
22687;02360;RAILLIMONT;4;1
991;02370;CONDE-SUR-AISNE;4;1
24566;02370;PRESLES-ET-BOVES;4;1
28375;02370;CHASSEMY;4;1
13872;02370;CELLES-SUR-AISNE;4;1
22288;02370;CHAVONNE;4;1
562;02370;AIZY-JOUY;4;1
24108;02370;OSTEL;4;1
2036;02370;VAILLY-SUR-AISNE;4;2
2737;02380;CRECY-AU-MONT;4;1
30988;02380;LEUILLY-SOUS-COUCY;4;1
35115;02380;QUINCY-BASSE;4;1
17129;02380;LANDRICOURT;4;1
27611;02380;PONT-SAINT-MARD;4;1
30016;02380;BASSOLES-AULERS;4;1
3696;02380;COUCY-LA-VILLE;4;1
19802;02380;COUCY-LE-CHATEAU-AUFFRIQUE;4;1
36438;02380;JUMENCOURT;4;1
32937;02380;VERNEUIL-SOUS-COUCY;4;1
13116;02380;FRESNES;4;1
31335;02390;ORIGNY-SAINTE-BENOITE;4;2
5605;02390;MONT-D'ORIGNY;4;2
29999;02390;THENELLES;4;2
27432;02390;NEUVILLETTE;4;1
6197;02400;ESSOMES-SUR-MARNE;4;3
5070;02400;BRASLES;4;3
23358;02400;BOURESCHES;4;1
13819;02400;CHARTEVES;4;1
35702;02400;LUCY-LE-BOCAGE;4;1
355;02400;BONNEIL;4;1
910;02400;BEZU-SAINT-GERMAIN;4;1
21334;02400;AZY-SUR-MARNE;4;1
18120;02400;NESLES-LA-MONTAGNE;4;2
5007;02400;GLAND;4;1
17021;02400;BELLEAU;4;1
24801;02400;MONTHIERS;4;1
22573;02400;CHIERRY;4;3
13558;02400;BONNESVALYN;4;1
3432;02400;BLESMES;4;3
9155;02400;EPIEDS;4;1
6918;02400;ETREPILLY;4;1
34502;02400;ETAMPES-SUR-MARNE;4;3
1203;02400;VERDILLY;4;1
10384;02400;NOGENTEL;4;2
10701;02400;EPAUX-BEZU;4;1
17282;02400;CHATEAU-THIERRY;4;3
21001;02400;MONT-SAINT-PERE;4;1
11124;02410;SAINT-GOBAIN;4;2
35966;02410;SAINT-NICOLAS-AUX-BOIS;4;1
4720;02410;SEPTVAUX;4;1
22703;02420;JONCOURT;4;1
7987;02420;SEQUEHART;4;1
30357;02420;VENDHUILE;4;1
2577;02420;VILLERET;4;1
12147;02420;NAUROY;4;1
25860;02420;BONY;4;1
11038;02420;ESTREES;4;1
27217;02420;AUBENCHEUL-AUX-BOIS;4;1
6469;02420;LEHAUCOURT;4;1
18185;02420;MAGNY-LA-FOSSE;4;1
15763;02420;GOUY;4;1
22803;02420;BELLICOURT;4;1
20105;02420;BELLENGLISE;4;1
13392;02420;LEVERGIES;4;1
29806;02420;LEMPIRE;4;1
19322;02420;LE CATELET;4;1
36287;02420;HARGICOURT;4;1
19856;02430;GAUCHY;4;3
25333;02440;HINACOURT;4;1
31524;02440;REMIGNY;4;1
35415;02440;GIBERCOURT;4;1
2735;02440;LY-FONTAINE;4;1
27212;02440;MONTESCOURT-LIZEROLLES;4;2
27989;02440;CLASTRES;4;1
18492;02440;BENAY;4;1
566;02450;LAVAQUERESSE;4;1
28348;02450;FESMY-LE-SART;4;1
9295;02450;DORENGT;4;1
24419;02450;BOUE;4;2
7149;02450;BERGUES-SUR-SAMBRE;4;1
2218;02450;OISY;4;1
28546;02450;LA NEUVILLE-LES-DORENGT;4;1
22201;02460;SILLY-LA-POTERIE;4;1
31049;02460;TROESNES;4;1
34986;02460;LA FERTE-MILON;4;2
17081;02470;MACOGNY;4;1
27118;02470;PRIEZ;4;1
36674;02470;NEUILLY-SAINT-FRONT;4;1
19745;02470;MARIZY-SAINTE-GENEVIEVE;4;1
25124;02470;SOMMELANS;4;1
28487;02470;DAMMARD;4;1
30074;02470;MARIZY-SAINT-MARD;4;1
35828;02470;MONNES;4;1
15696;02470;PASSY-EN-VALOIS;4;1
28176;02480;OLLEZY;4;1
33877;02480;ANNOIS;4;1
18032;02480;ARTEMPS;4;1
32383;02480;CUGNY;4;1
20578;02480;BRAY-SAINT-CHRISTOPHE;4;1
35526;02480;PITHON;4;1
1754;02480;JUSSY;4;2
15135;02480;SOMMETTE-EAUCOURT;4;1
10381;02480;DURY;4;1
20879;02480;HAPPENCOURT;4;1
4569;02490;VERMAND;4;1
26263;02490;PONTRUET;4;1
36299;02490;CAULAINCOURT;4;1
19944;02490;MAISSEMY;4;1
20506;02490;ATTILLY;4;1
5004;02490;LE VERGUIER;4;1
9622;02490;TREFCON;4;1
1948;02490;PONTRU;4;1
11796;02490;VENDELLES;4;1
27822;02490;JEANCOURT;4;1
22620;02500;LUZOIR;4;1
4615;02500;HIRSON;4;2
33787;02500;MARTIGNY;4;1
7954;02500;ANY-MARTIN-RIEUX;4;1
12329;02500;LA HERIE;4;1
7005;02500;MONDREPUIS;4;1
6080;02500;WIMY;4;1
27263;02500;BESMONT;4;1
27834;02500;BUIRE;4;2
14821;02500;EFFRY;4;1
35542;02500;BEAUME;4;1
12992;02500;BUCILLY;4;1
4016;02500;LEUZE;4;1
16464;02500;NEUVE-MAISON;4;1
30291;02500;LOGNY-LES-AUBENTON;4;1
20307;02500;EPARCY;4;1
6328;02500;OHIS;4;1
28009;02500;AUBENTON;4;1
25732;02510;ETREUX;4;2
35130;02510;IRON;4;1
26024;02510;VENEROLLES;4;2
12327;02510;HANNAPES;4;2
18202;02520;FLAVY-LE-MARTEL;4;1
7254;02540;MONTFAUCON;4;1
12958;02540;VIFFORT;4;1
31099;02540;VENDIERES;4;1
26244;02540;VIELS-MAISONS;4;1
1053;02540;MARCHAIS-EN-BRIE;4;1
18061;02540;LA CELLE-SOUS-MONTMIRAIL;0;0
18913;02540;ROZOY-BELLEVALLE;4;1
14326;02540;FONTENELLE-EN-BRIE;0;0
28825;02540;L'EPINE-AUX-BOIS;4;1
13444;02550;ORIGNY-EN-THIERACHE;4;1
23943;02570;CHEZY-SUR-MARNE;4;1
1791;02570;ESSISES;4;1
18457;02570;LA CHAPELLE-SUR-CHEZY;4;1
18352;02580;SORBAIS;4;1
32591;02580;AUTREPPES;4;1
35725;02580;ETREAUPONT;4;1
33366;02590;DOUCHY;4;1
17451;02590;VAUX-EN-VERMANDOIS;4;1
6792;02590;LANCHY;4;1
6346;02590;FLUQUIERES;4;1
28678;02590;ROUPY;4;1
36687;02590;VILLERS-SAINT-CHRISTOPHE;4;1
9594;02590;BEAUVOIS-EN-VERMANDOIS;4;1
8093;02590;SAVY;4;1
31555;02590;GERMAINE;4;1
25376;02590;FORESTE;4;1
5204;02590;ETREILLERS;4;1
9094;02590;AUBIGNY-AUX-KAISNES;4;1
26903;02600;HARAMONT;4;1
32451;02600;NOROY-SUR-OURCQ;4;1
12423;02600;TAILLEFONTAINE;4;1
20603;02600;MORTEFONTAINE;4;1
9020;02600;CUTRY;4;1
28483;02600;VILLERS-COTTERETS;4;2
8447;02600;LONGPONT;4;1
6795;02600;LAVERSINE;4;1
27551;02600;LARGNY-SUR-AUTOMNE;4;1
34112;02600;DOMMIERS;4;1
3760;02600;PUISEUX-EN-RETZ;4;1
20701;02600;COEUVRES-ET-VALSERY;4;1
10218;02600;RETHEUIL;4;1
26702;02600;LOUATRE;4;1
11330;02600;VIVIERES;4;1
15164;02600;DAMPLEUX;4;1
15858;02600;SOUCY;4;1
5921;02600;FAVEROLLES;4;1
22921;02600;MONTGOBERT;4;1
17828;02600;SAINT-PIERRE-AIGLE;4;1
10327;02600;CORCY;4;1
34220;02600;FLEURY;4;1
19054;02600;OIGNY-EN-VALOIS;4;1
1334;02600;VILLERS-HELON;4;1
532;02600;COYOLLES;4;1
31945;02600;ANCIENVILLE;4;1
35088;02610;MOY-DE-L'AISNE;4;1
18579;02620;BUIRONFOSSE;4;1
17051;02630;MENNEVRET;4;1
29109;02630;WASSIGNY;4;1
18520;02630;PETIT-VERLY;4;1
25052;02640;TUGNY-ET-PONT;4;1
2730;02640;SAINT-SIMON;4;1
5351;02650;MEZY-MOULINS;4;1
15091;02650;FOSSOY;4;1
30491;02650;CREZANCY;4;1
18627;02670;FOLEMBRAY;4;1
32327;02670;CHAMPS;4;1
21090;02680;FONTAINE-LES-CLERCS;4;1
30661;02680;GRUGIES;4;3
18024;02680;DALLON;4;3
1535;02680;CONTESCOURT;4;1
2024;02680;CASTRES;4;1
777;02690;URVILLERS;4;1
18819;02690;ESSIGNY-LE-GRAND;4;1
20803;02700;LIEZ;4;1
22392;02700;FRIERES-FAILLOUEL;4;1
9790;02700;SERVAIS;4;1
30628;02700;BARISIS;4;1
12827;02700;TERGNIER;4;3
31644;02700;MENNESSIS;4;1
11208;02700;AMIGNY-ROUY;4;1
30407;02700;CONDREN;4;3
31047;02700;DEUILLET;4;1
17836;02720;HOMBLIERES;4;1
28327;02720;MARCY;4;1
14190;02720;MESNIL-SAINT-LAURENT;4;1
23028;02760;FRANCILLY-SELENCY;4;1
1339;02760;HOLNON;4;1
35154;02790;SERAUCOURT-LE-GRAND;4;1
5121;02800;BERTAUCOURT-EPOURDON;4;1
33402;02800;VENDEUIL;4;1
5414;02800;NOUVION-LE-COMTE;4;1
25258;02800;ANDELAIN;4;3
13229;02800;MAYOT;4;1
31995;02800;COURBES;4;1
28746;02800;TRAVECY;4;1
6252;02800;FRESSANCOURT;4;1
32872;02800;ANGUILCOURT-LE-SART;4;1
7287;02800;ACHERY;4;1
13296;02800;BEAUTOR;4;3
13951;02800;LA FERE;4;3
31266;02800;DANIZY;4;3
30480;02800;CHARMES;4;3
21415;02800;ROGECOURT;4;1
35171;02800;VERSIGNY;4;1
3846;02810;BUSSIARES;4;1
30562;02810;GANDELU;4;1
25087;02810;LICY-CLIGNON;4;1
10057;02810;BRUMETZ;4;1
1729;02810;MONTIGNY-L'ALLIER;4;1
23649;02810;VEUILLY-LA-POTERIE;4;1
35999;02810;COURCHAMPS;4;1
10972;02810;MARIGNY-EN-ORXOIS;4;1
9112;02810;HAUTEVESNES;4;1
15734;02810;TORCY-EN-VALOIS;4;1
19650;02810;CHEZY-EN-ORXOIS;4;1
12426;02810;SAINT-GENGOULPH;4;1
35042;02820;AIZELLES;4;1
20225;02820;GOUDELANCOURT-LES-BERRIEUX;4;1
7128;02820;SAINT-ERME-OUTRE-ET-RAMECOURT;4;1
27807;02820;MAUREGNY-EN-HAYE;4;1
1621;02820;BERRIEUX;4;1
7506;02820;CORBENY;4;1
19495;02820;MONTAIGU;4;1
9232;02820;AUBIGNY-EN-LAONNOIS;4;1
19082;02820;COURTRIZY-ET-FUSSIGNY;4;1
32159;02820;SAINT-THOMAS;4;1
5562;02820;SAINTE-CROIX;4;1
8531;02830;WATIGNY;4;1
11444;02830;SAINT-MICHEL;4;2
7593;02840;MONCEAU-LE-WAAST;4;1
15036;02840;ATHIES-SOUS-LAON;4;3
36048;02840;EPPES;4;1
36554;02840;VESLUD;4;1
6943;02840;SAMOUSSY;4;1
1459;02840;PARFONDRU;4;1
28606;02840;FESTIEUX;4;1
3252;02840;COUCY-LES-EPPES;4;1
11850;02850;JAULGONNE;4;1
35065;02850;LE CHARMEL;4;1
6390;02850;TRELOU-SUR-MARNE;4;1
33909;02850;COURTEMONT-VARENNES;4;1
20829;02850;PASSY-SUR-MARNE;4;1
23420;02850;BARZY-SUR-MARNE;4;1
34997;02850;REUILLY-SAUVIGNY;4;1
6147;02860;CHERET;4;1
35592;02860;CHERMIZY-AILLES;4;1
31474;02860;LIERVAL;4;1
25735;02860;VORGES;4;1
29010;02860;ARRANCY;4;1
18252;02860;NOUVION-LE-VINEUX;4;1
11090;02860;CERNY-EN-LAONNOIS;4;1
6994;02860;ORGEVAL;4;1
11179;02860;MONTHENAULT;4;1
36666;02860;PRESLES-ET-THIERNY;4;1
14685;02860;NEUVILLE-SUR-AILETTE;4;1
35195;02860;PLOYART-ET-VAURSEINE;4;1
2834;02860;COLLIGIS-CRANDELAIN;4;1
31396;02860;BRUYERES-ET-MONTBERAULT;4;1
2161;02860;LAVAL-EN-LAONNOIS;4;1
27042;02860;TRUCY;4;1
32685;02860;BOUCONVILLE-VAUCLAIR;4;1
25357;02860;MONTCHALONS;4;1
31893;02860;MARTIGNY-COURPIERRE;4;1
26466;02860;PANCY-COURTECON;4;1
27457;02860;CHAMOUILLE;4;1
599;02860;BIEVRES;4;1
20113;02870;CREPY;4;1
20542;02870;BRIE;4;1
21501;02870;BUCY-LES-CERNY;4;1
29816;02870;FOURDRAIN;4;1
8679;02870;BESNY-ET-LOIZY;4;1
35556;02870;VIVAISE;4;1
12170;02870;CERNY-LES-BUCY;4;1
13543;02880;BUCY-LE-LONG;4;1
1658;02880;NANTEUIL-LA-FOSSE;4;1
20368;02880;CHIVRES-VAL;4;1
32156;02880;VUILLERY;4;1
10008;02880;JUVIGNY;4;1
14319;02880;BRAYE;4;1
17781;02880;NEUVILLE-SUR-MARGIVAL;4;1
14394;02880;TERNY-SORNY;4;1
34310;02880;CROUY;4;3
18979;02880;MARGIVAL;4;1
30704;02880;LAFFAUX;4;1
34964;02880;SANCY-LES-CHEMINOTS;4;1
11437;02880;VREGNY;4;1
9567;02880;CUFFIES;4;3
4516;02880;MISSY-SUR-AISNE;4;1
2233;02880;LEURY;4;1
12380;02880;CLAMECY;4;1
23559;02880;CHAVIGNY;4;1
35525;03000;NEUVY;5;3
15141;03000;MOULINS;5;3
10425;03000;MONTILLY;5;1
34968;03000;COULANDON;5;1
32655;03000;BRESSOLLES;5;1
11211;03000;AVERMES;5;3
32574;03100;MONTLUCON;5;3
18176;03100;LAVAULT-SAINTE-ANNE;5;3
9674;03110;COGNAT-LYONNE;5;1
34922;03110;ESCUROLLES;5;1
22338;03110;BROUT-VERNET;5;1
31499;03110;SAINT-PONT;5;1
33995;03110;ESPINASSE-VOZELLE;5;1
26620;03110;CHARMEIL;5;3
10807;03110;SAINT-DIDIER-LA-FORET;5;1
5532;03110;SAINT-REMY-EN-ROLLAT;5;3
35333;03110;VENDAT;5;3
28938;03120;LE BREUIL;5;1
12588;03120;CHATELUS;5;1
18042;03120;ARFEUILLES;5;1
14180;03120;BARRAIS-BUSSOLLES;5;1
20832;03120;SAINT-CHRISTOPHE;5;1
36083;03120;SERVILLY;5;1
32269;03120;DROITURIER;5;1
32036;03120;ISSERPENT;5;1
36043;03120;ANDELAROCHE;5;1
12316;03120;BILLEZOIS;5;1
32507;03120;LAPALISSE;5;2
14290;03120;SAINT-PRIX;5;2
18781;03120;PERIGNY;5;1
24387;03130;BERT;5;1
2258;03130;AVRILLY;5;1
12450;03130;SAINT-LEGER-SUR-VOUZANCE;5;1
2313;03130;LENAX;5;1
15882;03130;MONTCOMBROUX-LES-MINES;5;1
8806;03130;LUNEAU;5;1
11366;03130;LE PIN;5;1
20641;03130;LODDES;5;1
29762;03130;MONTAIGUET-EN-FOREZ;5;1
6482;03130;LE BOUCHAUD;5;1
13337;03130;NEUILLY-EN-DONJON;5;1
8948;03130;LIERNOLLES;5;1
19411;03130;SAINT-DIDIER-EN-DONJON;5;1
32059;03130;LE DONJON;5;1
23962;03140;FLEURIEL;5;1
28366;03140;TAXAT-SENAT;5;1
2838;03140;USSEL-D'ALLIER;5;1
8124;03140;VOUSSAC;5;1
22835;03140;ETROUSSAT;5;1
30750;03140;DENEUILLE-LES-CHANTELLE;5;1
4387;03140;CHAREIL-CINTRAT;5;1
20772;03140;CHANTELLE;5;1
2786;03140;BARBERIER;5;1
35803;03140;TARGET;5;1
14244;03140;SAINT-GERMAIN-DE-SALLES;5;1
33397;03140;CHARROUX;5;1
10779;03140;CHEZELLE;5;1
20960;03140;MONESTIER;5;1
5427;03140;FOURILLES;5;1
1764;03150;MONTAIGU-LE-BLIN;5;1
772;03150;SANSSAT;5;1
30234;03150;VARENNES-SUR-ALLIER;5;2
32035;03150;BOUCE;5;1
28907;03150;LANGY;5;1
2187;03150;RONGERES;5;1
17024;03150;SAINT-GERAND-LE-PUY;5;1
24008;03150;CRECHY;5;2
13678;03150;MONTOLDRE;5;1
6355;03150;SAINT-LOUP;5;1
34375;03160;BOURBON-L'ARCHAMBAULT;5;2
2181;03160;YGRANDE;5;1
23618;03160;COUZON;5;1
34039;03160;SAINT-PLAISIR;5;1
19567;03160;FRANCHESSE;5;1
6065;03160;SAINT-AUBIN-LE-MONIAL;5;1
6298;03160;SAINT-LEOPARDIN-D'AUGY;5;1
19566;03170;BIZENEUILLE;5;1
20583;03170;BEZENET;5;1
28358;03170;MONTVICQ;5;1
19255;03170;CHAMBLET;5;1
8862;03170;DOYET;5;1
28045;03170;SAINT-ANGEL;5;1
3518;03170;DENEUILLE-LES-MINES;5;1
2582;03190;VENAS;5;1
2876;03190;LOUROUX-HODEMENT;0;0
35942;03190;SAINT-CAPRAIS;5;1
1779;03190;AUDES;5;1
24695;03190;GIVARLAIS;0;0
14301;03190;NASSIGNY;5;1
17890;03190;ESTIVAREILLES;5;1
7173;03190;VAUX;5;1
3212;03190;HERISSON;5;1
29132;03190;REUGNY;5;1
11266;03190;VERNEIX;5;1
6459;03190;MAILLET;5;1
21556;03190;VALLON-EN-SULLY;5;1
11774;03200;ABREST;5;3
12605;03200;VICHY;5;3
1085;03200;LE VERNET;5;3
1166;03210;MEILLERS;5;1
28682;03210;MARIGNY;5;1
4630;03210;BRESNAY;5;1
2308;03210;AUTRY-ISSARDS;5;1
19224;03210;SOUVIGNY;5;1
11692;03210;AGONGES;5;1
11245;03210;CHEMILLY;5;1
10345;03210;GIPCY;5;1
24960;03210;NOYANT-D'ALLIER;5;1
16386;03210;SAINT-MENOUX;5;1
14656;03210;CHATILLON;5;1
9476;03210;BESSON;5;1
29826;03220;THIONNE;5;1
8620;03220;CHAVROCHES;5;1
27816;03220;SORBIER;5;1
24242;03220;JALIGNY-SUR-BESBRE;5;1
16886;03220;SAINT-VOIR;5;1
7504;03220;CHATELPERRON;5;1
16715;03220;VAUMAS;5;1
5326;03220;CINDRE;5;1
29304;03220;VARENNES-SUR-TECHE;5;1
19155;03220;TREZELLES;5;1
1763;03220;TRETEAU;5;1
23772;03220;SAINT-LEON;5;1
6861;03230;SAINT-MARTIN-DES-LAIS;5;1
